Report generated on: 03-22-2025 17:04:53
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"","total energy consumption from petroleum and other liquids (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4415-2-BLZ-QBTU.A","        Belize","0.003176638448965536","0.002969961664735155","0.00277196422048182","0.00277196422048182","0.002978098546008402","0.002969961664735155","0.003706413159","0.00295867905","0.0021707945682","0.00329988423645","0.0044743024147","0.0051229060642","0.00423037034838","0.0042196785242","0.0040070660242","0.0046409980242","0.00384811028598","0.00643802385115","0.00634340311995","0.00653515384","0.007110945938900001","0.007421169165349994","0.007081942633480004","0.007177939407659995","0.00667077361869001","0.007183963466109767","0.0075537975883197715","0.006936073836049992","0.006309598517713754","0.006993086699187757","0.00765077160660218","0.006182628672228557","0.00676530253958126","0.00738470206340821","0.007168963528163618","0.00831979981127136","0.0082311224","0.009566915435784099","0.00896358","0.01112094","0.00879963","0.0094669","0.00966456","0.00952293"
"INTL.4415-2-BEN-QBTU.A","        Benin","0.006127321490589228","0.00611058017504117","0.004073720118680565","0.00611058017504117","0.006127321490589228","0.00712901020458931","0.0069380749425","0.0053657373011","0.006788054868","0.00696139096","0.0080792385","0.0095039138","0.0105171564","0.011638828","0.012208374","0.0131974875","0.0144177282","0.015673629761","0.017020826","0.007750556","0.022140849849999995","0.025205827109999985","0.02903386246999999","0.03366987459","0.03541103467000002","0.03306320109","0.045915429170000036","0.05453960705999996","0.05558249343000008","0.06132560937999999","0.07029162265000001","0.06521094327000004","0.06144052565000005","0.06274558568000012","0.06609126180999987","0.07305374","0.0889912684","0.09220848758","0.10244063048","0.09425523","0.09804684","0.07104075","0.0766616","0.0785251"
"INTL.4415-2-BMU-QBTU.A","        Bermuda","0.00797728438997217","0.006908713724217375","0.007327423644712525","0.007746133571489325","0.00755742731900991","0.007327423644712525","0.006898957783","0.009947154543","0.0108560622984","0.013118413243","0.00931056746","0.0081570565","0.006372844704","0.00740497327","0.00713615077","0.00731936471","0.007552188204","0.00753197721","0.00753197721","0.007531992","0.008231780299999993","0.008349479159999989","0.008786658230000001","0.008766686430000004","0.009077513060000004","0.009558814459999995","0.010795871429999992","0.012539086520000006","0.011995108021999993","0.009438427081239997","0.011113201946459983","0.007182209989030001","0.007767437733919987","0.007802240645299997","0.010104615864980017","0.008497225140939998","0.010815029526","0.0106680107967012","0.010457994","0.00909213","0.006692","0.00783668","0.00799864","0.00788448"
"INTL.4415-2-BTN-QBTU.A","        Bhutan","0.00003841757486181","0.000383126086473025","0.000383126086473025","0.000383126086473025","0.00038417574698391","0.000383126086473025","0.00040147782625","0.00047722408625","0.000477207453","0.00047722408625","0.00107128376","0.00107128376","0.001074006504","0.00107128376","0.00122202876","0.00162637576","0.001630619304","0.001720511669","0.001877082799","0.0018771161","0.0021838554200000007","0.0023672550200000003","0.002469351801000001","0.002729651692","0.0028645245469999994","0.0030663434209999996","0.003172599669","0.003296259878999999","0.0032026241439999993","0.0035707663199999948","0.004526028921000003","0.005330612054","0.006054345014999994","0.006386860482999988","0.0059850972261000016","0.006696","0.0076170044756","0.008325307104","0.00930346","0.00917401","0.00663573","0.00642755","0.0070181908893042775","0.00733"
"INTL.4415-2-BOL-QBTU.A","        Bolivia","0.04989668459909185","0.05374118324650123","0.04976035485975006","0.04976035485975006","0.04790081721336231","0.043789112270919535","0.0419977395","0.040904747","0.0446244402","0.047826753","0.049005776","0.0500530705","0.0516964752","0.052169388096","0.0587578095","0.065182065","0.067089447","0.0701247125","0.0782313625","0.089769268","0.0816987761656701","0.07464093564722005","0.07841594356058393","0.08347155356506396","0.09269804114225608","0.09174814211665404","0.0983764074015639","0.10832560694300009","0.10074305952737599","0.09906039165101602","0.10796058741870597","0.1262565238224201","0.1417314063694702","0.13700165008929188","0.1485308793160559","0.17903094677439993","0.1788682","0.17003464407","0.17396027709999998","0.17641209","0.14644528","0.18138989","0.19692961","0.19395757"
"INTL.4415-2-BIH-QBTU.A","        Bosnia and Herzegovina","--","--","--","--","--","--","--","--","--","--","--","--","0.0730912248","0.0474528835","0.041156232","0.0403059645","0.038834247","0.038957618","0.043804015","0.0448443745","0.04852322476000001","0.04791965602000001","0.046263015860000006","0.04345350337999999","0.050856163469999945","0.04800205508999995","0.05189812158999999","0.05526984961800006","0.06351949536165205","0.07064580799711791","0.071583654100452","0.07317985631223198","0.06610718062219398","0.06186931397692809","0.06301685320646794","0.0643326576144","0.074407","0.07262959879704","0.07141646314999998","0.06918646","0.06446721","0.07177563","0.07026757","0.069968"
"INTL.4415-2-BWA-QBTU.A","        Botswana","0.006088236121896324","0.00607160159697311","0.004047734398048625","0.004047734398048625","0.00405882408133095","0.00728592191598054","0.00712255535585","0.00854745873705","0.009599621118","0.0116604725","0.012558044","0.0145160865","0.016671483","0.016283453","0.016283453","0.016283453","0.0163280652","0.01866738210995","0.01871178523595","0.01871180494","0.024742596120000016","0.027112620370000003","0.02782874175","0.029765871699999988","0.028185706690000003","0.02910701877","0.031445830219999985","0.034194359259999994","0.03811864434999998","0.03529209442999999","0.03719438756","0.03857160737000001","0.03955327042","0.04150615038999996","0.04305031457000002","0.047425","0.044297","0.04070871314009119","0.0439948","0.04304255","0.0389677","0.04064989","0.04253633","0.0436968"
"INTL.4415-2-BRA-QBTU.A","        Brazil","2.2569141276321973","2.1260920770471516","2.0931842492677197","1.913494312993911","1.955577150663677","2.0203358266609923","2.3114048704","2.31016321795","2.40156268707","2.39506672132","3.04952638745","2.65635602361","2.76761291325","2.87170246198","3.07172023504","3.2997929992","3.52750695411","3.81480603088","3.94932147481","4.0683827056299995","4.2244228771999985","4.241280327635","4.185626645285","4.04954020843","4.182653525125","4.242421007609999","4.467705011548292","4.706970294727747","4.974244387452635","4.975179919157856","5.376638699183066","5.5635147097904065","5.835988553937319","6.108487701635142","6.300143609092206","6.09318113947147","5.874295309884825","5.952095181050761","5.762266170684382","5.66254594","5.29552302","5.71840538","5.98497806","6.12514876"
"INTL.4415-2-VGB-QBTU.A","        British Virgin Islands","0.00042440770386261","0.0006348721799867","0.0006348721799867","0.0006348721799867","0.00042440770386261","0.000423248119972275","0.0002564248735","0.0006607718735","0.0006624784464","0.0006607718735","0.0006607718735","0.0006607718735","0.0006624784464","0.0006607718735","0.0006607718735","0.0006607718735","0.0008547382464","0.0008525063735","0.0008525063735","0.0008525230999999999","0.0014927348304657531","0.0015277653699999993","0.001616027960000001","0.0017263924000000001","0.0018146549899999993","0.0018668003899999991","0.0020336556800000013","0.002108205125","0.0022652347019999986","0.002374254049999999","0.0024358420650000016","0.0024930097099999994","0.00248431881","0.0024843188100000008","0.0025241795749999987","0.0025328704749999994","0.002566913916","0.00241124331399802","0.00227036","0.00259275","0.00254412","0.00259694","0.00263632","0.00259825"
"INTL.4415-2-BRN-QBTU.A","        Brunei","0.009484302637381332","0.00985248879579593","0.0078819910333278","0.00985248879579593","0.011065019743893983","0.01261118565623864","0.0109274150264","0.01223494162365","0.012269743374","0.01367897466945","0.01428250686335","0.021423520167","0.0144117773694","0.0190770955115","0.0215338705805","0.0223793930805","0.025875285","0.025803223349","0.0248013505805","0.0273522092","0.026423497067140013","0.026370254049169994","0.027331404008138","0.028190534561573995","0.028388000088531984","0.02839426501225399","0.030139835898565972","0.030970793114025983","0.03448764688564799","0.033961640524030015","0.03525237500008999","0.03734653595526599","0.03575920072771197","0.035233359395981996","0.03355577090843999","0.038745025418400005","0.033914","0.030151523025894012","0.03142485","0.03694252","0.03158699","0.02719443","0.02908728","0.0306583"
"INTL.4415-2-BGR-QBTU.A","        Bulgaria","0.6652210088219899","0.6373876429223126","0.6395556281041016","0.6395556281041016","0.6391339104371683","0.6287157022020845","0.62026056","0.598940545","0.6046686","0.505645085","0.41014466","0.259538725","0.276069042","0.248511345","0.269698135","0.276807605","0.24819741","0.22487358","0.2166625523735","0.20381089","0.18447428561772194","0.19301804437392595","0.19568974891871804","0.20582902291401797","0.21074116712271407","0.22362899946862994","0.2256588433492941","0.21652853766521826","0.21426168387063213","0.20443410080747207","0.179205506764108","0.1690262978623123","0.1740109227779539","0.1621742833188722","0.17837152269266585","0.19555879416000005","0.193727","0.18260669338500002","0.18694477465762","0.20375423","0.18723079","0.19885297","0.20459345","0.203234"
"INTL.4415-2-BFA-QBTU.A","        Burkina Faso","0.00603630006292833","0.006019807439805575","0.006019807439805575","0.006019807439805575","0.00603630006292833","0.0058191471917306","0.006886218261","0.0071914125","0.0075416928978","0.0067590171115","0.006863447517","0.007913086631","0.0079333353702","0.008547807761","0.009329966261","0.009329966261","0.0097761087702","0.016118309261","0.014738974261","0.0147389755","0.013543204042999989","0.015376119490000005","0.015892631613","0.01751509873500001","0.015530486694000012","0.016487430698999994","0.016391751496999993","0.023502656334839996","0.025530302046510012","0.02389453353973","0.025511825873310006","0.029349833861220007","0.03486240009100998","0.042193525098660076","0.039385885427","0.0508966724","0.0477267552","0.0558068212","0.06174745","0.06332143","0.0622235","0.07158922","0.0712623","0.0732958"
"INTL.4415-2-MMR-QBTU.A","        Burma","0.04806972105855536","0.047938383022876244","0.05002266054964115","0.047938383022876244","0.05015970893470866","0.045854105502215234","0.0362582793705","0.0339808065","0.0349635774","0.034849762","0.0316260455","0.0329697565","0.0347866180104","0.0344090975","0.03943606","0.0380868863735","0.0406678522464","0.0517685828735","0.0613873514425","0.0765730506","0.0815560583992799","0.06542440739385405","0.0656195348890339","0.07551113798152399","0.07693751063019395","0.07516020779555789","0.07646489237971792","0.07504823989485808","0.05894706496003401","0.04846261404723608","0.05520346165160394","0.05130103077338603","0.0931430635885319","0.12388210062043992","0.1892771807110839","0.1491129846448","0.17850195524","0.27961917401","0.30279613985","0.29576062","0.29230231","0.26097985","0.23562356","0.2489655"
"INTL.4415-2-BDI-QBTU.A","        Burundi","0.001440314723369184","0.001641576502247415","0.00143637943723976","0.001641576502247415","0.00205759246463745","0.002051970627302375","0.0020773945435","0.0022141856665","0.00353944822296","0.0040470467737","0.0042607235115","0.0048945460115","0.0045012331392","0.0051053335115","0.0053179460115","0.0051053335115","0.0053490721392","0.0053348090115","0.0055474215115","0.0055474303","0.004535981259999998","0.0035034985000000026","0.003140584177469999","0.0024908350161400006","0.003127033680697999","0.00248844331526","0.0030964024680000006","0.0052647675579999996","0.0030370955603","0.0029486372332","0.0044608871242","0.005662327800499998","0.0051482022342","0.005747465913100001","0.005286368823","0.0053944627400000006","0.00598219822","0.007214302548038206","0.00944905","0.00958188","0.01101426","0.01078332","0.01110589","0.0113838"
"INTL.4415-2-CPV-QBTU.A","        Cabo Verde","0.00409434146346366","0.00408315473815365","0.001749923459120325","0.001749923459120325","0.00214465505252682","0.00213879533926855","0.0006565907255","0.0006971736155","0.0009628168752","0.0011732564015","0.0011732564015","0.0011732564015","0.0013892068752","0.0013858689015","0.0016214364705","0.001577145728","0.0017764533216","0.0017721814705","0.0017721814705","0.0017722034","0.004580372559999998","0.005127607858799993","0.005578807818000005","0.0055550677680000025","0.006069798893000005","0.009500648223000011","0.010089382232999983","0.011252742725999994","0.011415082290899995","0.010800054958999997","0.0115970739897","0.013604306422199987","0.011748210472316703","0.011435103096800004","0.012331240562399998","0.012237048036","0.0128419296","0.01374626021458731","0.01125839","0.01202648","0.00892605","0.00928112","0.00968218","0.009948"
"INTL.4415-2-KHM-QBTU.A","        Cambodia","0.00400463475","0.0042038875","0.00462427625","0.005254859375","0.005901567","0.0058854425","0.0058854425","0.0058854425","0.0063391932","0.006321873","0.006321873","0.00672622","0.006744648","0.00672622","0.00672622","0.0204295975","0.0224845146","0.0268383405","0.031540161","0.0325448235","0.030092388610000013","0.03206344397000001","0.03199497004000001","0.03459593278251368","0.035768512660000015","0.04042995657999999","0.04367854981000001","0.050745419599999994","0.05040918297","0.061515815560000055","0.06916633960000003","0.07003899228999998","0.073756187939178","0.07366041529999998","0.07652088451000005","0.08651836800000001","0.096228","0.10020046346018793","0.10324928","0.12817222","0.13149567","0.13399831","0.143599107","0.1519927"
"INTL.4415-2-CMR-QBTU.A","        Cameroon","0.03305889918327058","0.03296857432211411","0.039150182004875404","0.039150182004875404","0.039257442777491505","0.04121071789747195","0.0458341277355","0.042307296","0.0406638444","0.0498791115","0.050575714","0.050851946","0.0516317298","0.04261886","0.0469475045","0.048087144","0.0465135126","0.0484293315","0.0482392395","0.0443505295","0.04636876188380401","0.045338491979662006","0.04764012088899004","0.049993643649014","0.050110114407638","0.04854105965273799","0.058353439544849964","0.06420790975361593","0.06211665998197401","0.0722389242419399","0.07901196669936195","0.08687977981288006","0.08041732385307544","0.06273665515707197","0.08665471244471792","0.08276841194080001","0.0777204","0.07748599778","0.08124840944","0.0787255","0.07535491","0.07561186","0.08079441","0.0827953"
