Report generated on: 03-22-2025 16:44:10
"API","","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"","petroleum and other liquids CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4006-8-GIN-MMTCD.A","        Guinea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.81493","0.8","0.8","0.8","0.8","0.7","1.1","1.1","1.1","1.1","1.5","1.2","1.2","1.2","1.2","1.2","1.2","1.2","1.3","1.3","1.3","1.3","1.3","1.3","1.4","1.4","1.4","1.3382443208106187","1.3","1.4","1.4","2.8365344270185453","2.580964506680475","2.334176294831147","2.433724809127519","2.767085","3.084621","2.9939607175435707","2.980732599112638","4.1201709","4.6589625","4.306755","4.3793784","4.504"
"INTL.4006-8-GNB-MMTCD.A","        Guinea-Bissau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08321","0.08304","0.08409","0.08402","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.32025374082255237","0.5","0.4","0.4","0.3333777759619109","0.322217540728071","0.36046639491141397","0.374162768163158","0.408674","0.425613","0.3408829311325162","0.34184688575332006","0.372","0.349","0.351","0.355","0.366"
"INTL.4006-8-GUY-MMTCD.A","        Guyana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.42148","1.6","1.3","1.2","1.3","1.4","1.4","1.1","1.1","0.7","0.7","0.8","0.9","1.2","1.2","1","1","1.1","1.4","1.5","1.7","1.7","1.8","1.7","1.5","1.7","1.6","1.5191559270263444","1.5","1.6","1.6","1.841371514911185","2.0801370061294246","2.028611814453657","2.028761361476607","2.099613","2.361872","2.281382873103","2.3219427825563845","2.4116111","2.3455197","2.3726418","2.6754375","2.635"
"INTL.4006-8-HTI-MMTCD.A","        Haiti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.84969","0.6","0.7","0.6","0.6","0.7","0.8","1.2","1.3","1.2","0.7","0.7","0.8","0.6","0.5","0.9","1.1","1.4","1.3","1.5","1.5","1.7","1.7","1.7","1.7","1.8","1.8","1.9654783462427299","2","2.2","2.1","2.2243209181197177","2.4187792493947","2.6022978930711083","2.8666739231971725","3.316061","3.357186","3.357510685993048","3.456410139964942","2.834","2.707","2.659","2.889","2.848"
"INTL.4006-8-HITZ-MMTCD.A","        Hawaiian Trade Zone","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.1178096853316","7.050153480582179","6.507833982205114","6.101094358322497","7.34137162235459","7.063711468226707","4.135186176187832","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","--","--","--","--","",""
"INTL.4006-8-HND-MMTCD.A","        Honduras","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.69779","1.5","1.5","1.6","1.7","1.6","1.7","1.7","2","2.4","2.7","2.7","2.7","2.7","3","3.5","3.9","3.8","4.4","4.6","4.3","5","5.6","5.6","6.6","6.8","7.1","7.979675668355456","7.5","6.8","7.1","7.295769056086651","7.892653777109234","7.927813825556211","8.586795867221031","9.267142","8.736444","8.704850987389364","10.003464","10.1048838","9.137608","10.3911568","10.7831302","10.21"
"INTL.4006-8-HKG-MMTCD.A","        Hong Kong","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.09909","19","18","17","16","16","18","18","19","19","19","20","23","24","28","28","28","27","30","41","36","36","40","41","48","49","47","49.866551858598406","46","54","65.30636446535509","57.3430144465366","52.898502219156136","53.92269667622835","49.602068279602314","60.20269708779625","61.97337456409208","65.52628920287569","66.49730957966878","61.468078","44.053147","39.325796","33.470483","35.453"
"INTL.4006-8-HUN-MMTCD.A","        Hungary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.620555620654418","28.902289168154674","26.660404019937374","25.393486902565222","27.66718","28.396589","26.415406","27.214429","24.51155","24.39897","24.087802","22.839418","23.537802","22.702446","22.613621","20.863214","19.708884","19.996569","20.36157","19.958515","18.48220352332913","18.09791252332913","17.381793761664564","17.100886","17.003444","18.580803","18.911594","19.537548","19.442544","19.187093","18.278968","17.126290761664563","15.831306","15.746348","17.194074","18.502747","18.426813","19.500479","20.880865","21.56815","19.41423","20.82454","21.74753","20.8872"
"INTL.4006-8-ISL-MMTCD.A","        Iceland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7131441864160777","1.5535586388580034","1.3813619421613068","1.5535586388580034","1.55513","1.586279761664565","1.619711","1.7424637961473235","1.8000190344827587","2.0057960344827586","2.1335170344827588","2.0323060344827586","2.2097180344827585","2.1781790344827585","2.2736250344827584","2.268576034482759","2.5535610344827586","2.513174068965517","2.656579068965517","2.751104068965517","2.78928","2.696357","2.866789","2.866974068965517","2.941445","2.958148","3.196392068965517","3.24682","3.775687","3.768403103448276","2.139057","2.116861","2.120195","2.273071","2.4191650689655173","2.558869103448276","2.8721570689655174","3.106577","3.388817","2.87875","2.14112","2.30563","2.84401","2.72488"
"INTL.4006-8-IND-MMTCD.A","        India","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.66186","104","105","110","117","127","130","137","150","156","160","162","174","179","194","217","229","241","257","268","286","293","302","302","325","321","349","373","387","402","417","422","449","454","472","512","568.8107530058621","584.3256310198446","597.8079832986332","612.2204655","543.8504757","555.4221508","612.8035835","642.9088921"
"INTL.4006-8-IDN-MMTCD.A","        Indonesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.1223","64","67","66","66","66","69","73","76","83","95","100","106","113","114","117","127","141","136","145","154","157","166","167","175","184","175","166.3","177","182","201.2506818052444","208.76811641619128","217.3362092971377","212.78227126977143","215.12012451475917","200.58920187754958","199.25691367754956","203.96807344594782","218.27964966292683","218.3187839","186.449835","195.3395589","210.546376","223.352"
"INTL.4006-8-IRN-MMTCD.A","        Iran","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.01607","82","93","112","109","112","123","130","130","145","149","157","161","166","167","167","157","173","169","175","173","178","189","197","211","215","227","220.3","239","249","245","252.12500421939262","271.34532862893593","267.51782530853575","267.78358111506924","240.998331","193.34063520233525","202.013263494","208.486630206","221.81","211.5197342","230.6856966","280.3220859","316.922"
"INTL.4006-8-IRQ-MMTCD.A","        Iraq","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.74789","30","29","36","34","36","42","41","46","50","57","39","52","61","71","71","71","63","65","67","66","71","73","68","73","78","74","81.9","90","98","86.374073","90.267763","105.876756","115.405259","112.56889","95.847884","120.010597","118.429715","126.315647","125.6335552","106.3918419","119.0147933","149.609778","152.931"
"INTL.4006-8-IRL-MMTCD.A","        Ireland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.45784054744674","14.67791475162788","12.691749143681914","12.150348355850547","12.149323","12.141362","14.931008","13.292732","11.659339","12.012333","13.429442","14.52055","14.881465","15.383522","17.011926","17.536548","18.038991","19.929669","22.36569","25.19478","25.775472","27.644188","26.659462","26.076579","27.043288","28.551389","29.431279","28.755448","27.831747","23.669813","23.475338","20.895874","19.797472","20.065373","20.217279","21.154627","21.917945","22.16163","23.038101","23.11856","19.57323","20.97802","22.59514","22.63464"
"INTL.4006-8-ISR-MMTCD.A","        Israel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.501330926631873","22.8621670050321","21.814355705964523","20.217887543389512","18.419895","19.6986","20.908499","22.971045","24.611836","25.339449","25.844189","25.714661","25.794125","27.98987","30.031904","31.876864","30.74117","31.453687","31.040632","32.498237","34.659027","32.412729","35.407306","36.227755","35.363718","33.098614","33.640795","34.052039","32.904731","31.12234","32.809773","31.342606","38.713708","28.639745","25.641987","27.497981","27.670465","29.036926","28.926147","29.41615","25.14596","25.82687","29.75321","28.79294"
"INTL.4006-8-ITA-MMTCD.A","        Italy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","239.4681606142309","246.83933601923007","243.5435853142516","233.95030145456693","256.590179","252.575019","257.111285","266.50901","268.720824","278.940945","273.421523","273.131271","280.601186","278.590916","275.590043","285.675392","281.179367","281.317306","281.025376","271.938752","269.142043","264.731694","270.382878","269.093795","252.159729","245.72232","243.105364","233.387012","225.781044","209.385047","202.488357","198.476615","181.718245","168.775086","168.081793","168.735755","163.288518","159.041096","164.412718","162.47196","131.61094","152.24424","164.33281","162.68836"
"INTL.4006-8-JAM-MMTCD.A","        Jamaica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.7863","6.7","5.7","6","5","4.5","4.9","5.2","6.1","6.9","7.4","7.7","8.4","8.5","8.7","9.8","9.9","10","11","11","11","11","11","11","11","11","13","13.2","12","9.2","8","8.392492886508169","7.804376541928733","8.584252983724438","8.39735944078963","8.286742","8.689486","7.20741481981905","7.7148189852222115","8.950091","4.935077","5.561077","6.13307","6.04"
"INTL.4006-8-JPN-MMTCD.A","        Japan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","602.9907654303055","556.6338717800239","467.0269408477906","497.71082527612975","626.31346","587.770509","590.245438","595.70574","638.892707","665.288949","693.468976","700.745299","712.864023","700.116137","738.365741","733.370496","738.383391","726.060355","705.674906","716.559545","700.331872","684.552555","669.940236","686.303492","667.742937","669.667949","648.565896","622.49756","601.10058","534.007251","539.573139","547.757357","590.814766","559.045258","527.570742","505.798158","490.562572","471.528077","462.533102","447.1476","401.02105","405.90092","406.10693","403.04243"
"INTL.4006-8-JOR-MMTCD.A","        Jordan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.20715","6.2","7","7.6","7.8","8.1","9","10","9.3","9.3","9.9","9.4","11","11","12","13","14","13","14","15","15","15","15","16","15","16","16","14.5","14","14","15","19.880238495094087","21.7306959275297","20.24773","22.79327","19.028106","15.893388","16.944706","15.543883558","14.4631352","11.7535237","12.65592","13.069934","13.264"
"INTL.4006-8-KAZ-MMTCD.A","        Kazakhstan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","63","52","45","40","37","33","30","27","29","30","31","29","32","33","33","31.2","34","30","31.199031651842205","36.439159775224574","33.87235550366167","34.810339633404325","34.03137706162714","41.72495","44.843697","43.742177","42.999412","38.1160635","41.1247131","46.991374","51.2064853","50.3868515"
"INTL.4006-8-KEN-MMTCD.A","        Kenya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.70366","5.5","5.6","5.3","5.1","5.2","6","5.2","5.7","6.2","6.3","5.5","6.1","6.3","6.7","6.9","7.3","6.7","7.7","7.9","8.5","7.8","7.7","8.1","9","9.9","11","10.7","11","11","12","13.129030532079533","11.872514756288718","13.128966905382857","13.222592846776076","15.541922","16.789936","16.670610999999997","17.221016","16.6802618","14.8776723","16.0893638","15.835117","15.707117"
"INTL.4006-8-KIR-MMTCD.A","        Kiribati","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02235","0.02651","0.02656","0.02673","0.0195","0.01952","0.01891","0.02206","0.02206","0.02206","0.02206","0.02612","0.02228","0.02228","0.02228","0.02227","0.02226","0.02226","0.02226","0.02226","0.02544","0.02544","0.03171","0.0317","0.03176","0.03807","0.03805","0.03827300428405571","0.04369","0.0623650050177463","0.06369422156661889","0.058719858347440805","0.05788823176663961","0.0585837448981153","0.05869000150083774","0.0618560015008378","0.06610749373417808","0.0747459","0.07528207","0.0760623","0.0740623","0.0740623","0.0760623","0.081"
"INTL.4006-8-XKS-MMTCD.A","        Kosovo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","1.5","1.6","1.6241881671232876","1.8155017956157478","1.656288556164383","1.6402231643835612","1.5743051068493152","1.8628653561643838","1.8880826930895807","1.860252906003662","1.9185320000051107","2.3227311","2.2559071","2.5110047","2.38074","2.438864"
"INTL.4006-8-KWT-MMTCD.A","        Kuwait","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.27971","17","17","18","17","17","18","17","17","18","12","13","17","19","25","27","30","34","38","39","40","40","39","44","47","51","51","39","53","60","59.653001","57.592073","56.906665","59.161183","55.623309","57.389713","52.459980012","47.690279312","49.385329712","45.5781649","35.6668099","43.0613608","46.2617567","48.723"
"INTL.4006-8-KGZ-MMTCD.A","        Kyrgyzstan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","4.8","2.9","1.3","1.7","1.8","1.5","2.1","1.7","1.6","1.3","1.4","1.4","1.8","1.9","1.9","1.9","2.1","5","3.799276980508368","4.026461630348645","5.126303352015817","5.1590830832474355","4.649762070350811","4.9732259999999995","5.51507","4.901844","5.477868","4.424","3.686","4.31","4.122","4.234"
"INTL.4006-8-LAO-MMTCD.A","        Laos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41466","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.3738422319515713","0.4","0.4","2.1632598895972417","2.2319529356499843","2.501036126934797","2.5542951626190207","2.647706509748427","2.608553642269154","3.099584347856274","3.1830793665940686","3.5286616758501044","3.5600658","3.488819","3.496819","3.5494424","3.76"
"INTL.4006-8-LVA-MMTCD.A","        Latvia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","8.372326","7.884384","7.782441","6.085622","6.367404","5.42726","4.994464","4.590125","3.60322","4.390735","4.452099","4.59013","4.793182","5.01895","5.17664","5.523767","5.348335","5.176657","5.409947","4.885224","4.84288","4.874959","4.891886","5.150107","5.342321","5.449557","4.941427","5.69278","4.98654","5.20328","4.94757","4.86052"
"INTL.4006-8-LBN-MMTCD.A","        Lebanon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.41926","6","5.9","6.2","5.9","6.9","6.9","7.2","6.5","5","4.7","8.2","8.2","10","11","12","13","15","15","15","16","15","16","16","15","15","13","11.903169136123733","14","19","18","18.779873194625416","20.90140065931416","20.579876","22.172136","24.110338","25.071077","26.624618000014863","25.088029744993953","25.181","23.406","19.871","16.73","17.109"
"INTL.4006-8-LSO-MMTCD.A","        Lesotho","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.14593","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.23841250652963958","0.2","0.2","0.6","0.569013859825535","0.603890132894636","0.6168324247256792","0.6434147344081516","0.634217","0.68759673","0.7403832552916416","0.71763765","0.7500748","0.6610748","0.7280885","0.9461198","0.973"
"INTL.4006-8-LBR-MMTCD.A","        Liberia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88712","1.7","1.7","1.7","1.6","1.6","1.3","1","1.1","1","0.6","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.5","0.5","0.5","0.5","0.5","0.6","0.74616425825249","0.7","0.6","0.5","0.917673130539802","0.9884859434408583","0.9009160335161933","1.1877240761777266","1.197167","1.37903","1.184611000010058","1.3456655200074452","0.841234","0.646234","0.607234","0.652234","0.671"
"INTL.4006-8-LBY-MMTCD.A","        Libya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1419","16","18","18","17","18","19","21","21","22","24","25","23","24","25","27","28","30","28","29","30","30","35","36","39","41","38","30.2","39","41","38.785718","25.463776","34.800255","36.324757","37.211209","31.702844","28.651044","29.54189","30.667829","30.3856074","26.6676381","27.5115803","28.407425","29.542"
"INTL.4006-8-LTU-MMTCD.A","        Lithuania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","13.486841307692307","11.767931745435057","10.946358500630517","9.73101290037831","10.353404692307691","9.981611401008827","11.13759","8.843275","6.833982","7.512354","7.270412","6.829968","7.263569","7.711246","7.774666","8.143156","8.633371","7.767637","7.658203","7.388235","7.670131","7.298361","7.329307","7.959513","8.59925","8.939462","9.40524","9.48822","9.00562","9.19761","9.41003","9.61039"
"INTL.4006-8-LUX-MMTCD.A","        Luxembourg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.246967352740808","2.9900845659870092","2.9900845659870092","2.9900845659870092","2.984689","3.245145761664565","3.502522","3.998953761664565","4.120559","4.514499761664565","4.938266","5.763747761664565","5.9613497616645645","5.914629761664565","5.915646761664565","5.455570761664565","5.651870761664565","5.942391761664565","6.166951761664565","6.5672997616645645","7.09338","7.553059761664565","7.712898761664565","8.287070761664564","9.401933761664566","9.6856","9.208749761664565","9.095299761664565","9.19337826126126","8.569571522522523","8.961258522522522","9.220023022925826","8.906326022925827","8.733955761664564","8.53091226126126","8.443440022925826","8.369990261261261","8.897345","9.424832","9.56418","7.92628","8.46511","7.70803","7.4963"
"INTL.4006-8-MAC-MMTCD.A","        Macau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45889","0.4","0.5","0.7","0.7","0.6","0.9","1","1","1.1","1.1","1.1","1.1","1.2","1.3","1.3","1.5","1.5","1.6","1.7","1.6","1.7","1.8","1.9","2.3","2","2.3","2.2716891435749194","2.4","1.8","1.397398066199488","1.5362967184321032","1.5799858482647389","1.560776444949099","1.6066372137911242","2.0294917541754343","1.9967307355212465","2.1118524321622307","1.8281885235548687","1.5754994","1.5224994","1.2474994","1.2664994","1.358"
"INTL.4006-8-MDG-MMTCD.A","        Madagascar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.14398","1","0.8","1.1","1.1","1.2","0.9","1.2","1.4","1","0.9","1","1","1.1","1.2","1.3","1.3","1.3","1.3","1.3","1.8","2","2.3","2.4","2.6","2.5","2.5","2.606779494617797","2.8","1.8","1.8","2.13669610562733","2.2954705672732927","2.2767902359210748","2.5061707385339194","2.868627","3.152477","2.5770853334084256","2.4729629048815833","2.6091727","2.3165835","2.7858814","2.7998903","2.879"
"INTL.4006-8-MWI-MMTCD.A","        Malawi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41711","0.5","0.4","0.3","0.3","0.4","0.4","0.4","0.4","0.5","0.5","0.6","0.6","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.8","0.9","1","1","0.8113988643491841","1.1","0.8","0.8","0.8910726608836781","0.8448434944860063","0.9121326576360961","0.9203882903582901","0.853078","1.006885","1.1156196400085303","1.3048272580085303","1.338542","1.3209587","1.4468919","2.1394485","2.2"
"INTL.4006-8-MYS-MMTCD.A","        Malaysia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.02488","24","26","27","28","28","29","29","30","32","39","41","43","47","53","56","62","63","62","65","66.31702071614401","70.05893122457441","70.96466774411147","69.50391715293618","74.4010947328967","73.35866033898756","73.724003708849","86.25894933462835","81.69979411703946","81.43962082136635","77.55616883981016","85.2266332922313","85.01865125419775","97.20945980732415","98.65302455758868","93.908565","95.903742","96.822442","94.520808","106.249949","83.349071","77.983384","85.272297","90.273"
"INTL.4006-8-MDV-MMTCD.A","        Maldives","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01406","0.01388","0.01384","0.01392","0.05624","0.06245","0.08191","0.08191","0.08823","0.08822","0.09766","0.09766","0.1","0.1","0.2","0.3","0.4","0.3","0.3","0.3","0.5","0.5","1","1.1","0.8","0.6","0.8","0.9345800371840252","0.9","1.1","1.1097864095890406","1.1987515117209833","1.523701229314723","1.5965964879179646","2.1406524980622046","1.6143041128763673","1.7070604389759894","1.7762465742945204","2.036072914","1.5179039","1.2346234","1.5746234","1.8015611","1.908"
"INTL.4006-8-MLI-MMTCD.A","        Mali","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41802","0.6","0.4","0.4","0.4","0.5","0.4","0.4","0.2","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.7","0.7","0.6700145253730385","0.7","0.7","0.7","2.374237358388466","2.467279852028505","2.722025337528515","2.9193982035437154","3.166486","4.470295","4.9440429810803135","5.2579089810803135","5.5999488","6.1619616","6.5752733","6.662585","6.858"
"INTL.4006-8-MLT-MMTCD.A","        Malta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.25648","1.4","1.4","1","1.4","0.9","1.3","1.4","1.5","1.5","1.6","1.8","2","2.1","2.3","2.4","2.6","2.8","2.9","3.3","2.9","2.5","2.9","2.9","3","3.1","2.9","3.1382488225081824","3.2","6.7","7.672055726027396","7.288171101369862","6.929108331506853","6.575666317808223","6.705638712328775","7.052496","7.500594","8.239269","8.531973","8.7891527","8.0820873","7.3821964","8.2400873","8.1130873"
"INTL.4006-8-MTQ-MMTCD.A","        Martinique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.63457","0.6","0.6","0.6","0.6","0.7","0.8","0.9","1","1.5","1.6","1.3","1.5","2","2","2","2","2","2","2","2.1","2.1","2.1","2.2","2.2","2.4","2.4","2.133506077773751","2.5","2.7","2.7","2.5859192793935657","ie","ie","ie","ie","","","","ie","ie","ie","ie","ie"
"INTL.4006-8-MRT-MMTCD.A","        Mauritania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.59308","0.6","0.6","0.6","0.9","0.8","0.5","0.7","0.9","1.1","0.9","1","3.3","3.4","3.4","3.1","3.5","3.2","3.2","3.2","3.2","3.2","3.1","3.2","2.6","3.2","2.8","2.4972627256255286","2.8","1.9","1.9","2.264922291757381","2.448868479966771","2.206456435887199","2.6845860175845773","2.664858","2.481465","3.73853528","3.87875476","4.120117","4.298117","4.089117","4.724117","4.86"
"INTL.4006-8-MUS-MMTCD.A","        Mauritius","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.85177","0.8","0.7","0.8","0.8","0.8","1.1","0.9","1.3","1.5","1.7","1.7","2","2.1","2.1","2.3","2.3","2.3","2.4","2.4","3","3.2","2.9","3","3.2","3.2","3.3","3.306338272247467","3.4","3","3.4","3.853028345100527","3.7668763707995256","3.815702652726577","3.934904595986764","4.096318","4.235415","4.785971","5.203951","4.722","3.8245938","3.630625","3.924","4.056"
"INTL.4006-8-MEX-MMTCD.A","        Mexico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144.055378618694","150.8358993922307","146.04117786258772","144.01280404189066","180.99332356","189.663484112","193.814892856","203.065465544","202.824974248","218.410712328","204.458946968","219.703218976","221.968480464","229.127947004","252.141867236","232.032344208","236.477382844","248.453752368","263.177163968","259.11504814","271.637252192","267.908256556","258.14902276","256.715009916","266.86506084","274.67198292","274.064853828","283.793714836","282.197919476","270.765259324","271.404445804","278.309036904","280.6447126","277.70297626","266.274121244","264.500107868","273.00079206","267.791789304","248.204784228","264.35245","209.98749","214.17069","230.24496","228.27892"
"INTL.4006-8-FSM-MMTCD.A","        Micronesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11675704999999999","0.134672","0.1498852","0.1578082","0.16525495","0.17371467532499998","0.17859267532499998","0.17999124","0.18151256","0.1167793","0.1136857","0.1116857","0.1146857","0.121"
"INTL.4006-8-MDA-MMTCD.A","        Moldova","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","9.2","6.7","3.6","3.4","3","2.7","2.3","1.5","1.3","1.4","1.6","1.8","1.9","2","2","2.0761813453915927","2.3","1.9","2.3306465851758493","2.432260917474411","2.2626148432880693","2.231043835519522","2.4095292296970023","2.476985520343556","2.5181469826347436","2.8249049999999998","2.977949","2.96544","2.7167154","3.0462943","3.0454423","3.087"
"INTL.4006-8-MNG-MMTCD.A","        Mongolia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.71024","1.7","2","2","2.1","2.4","2.6","2.6","2.6","2.4","2.3","2.1","2","1.9","1.9","1.7","1.8","1.2","1.2","1.3","1.2","1.4","1.5","1.5","1.8","1.8","2","2.2263946265932333","2.4","2.4","2.5557205342465754","3.189166890410963","3.639907279939947","3.791365178082195","3.5859251780821886","3.54816","3.047495","3.969041","4.211384","5.296","5.182","5.042","5.397","5.714"
"INTL.4006-8-MNE-MMTCD.A","        Montenegro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.4","0.5594036844773169","0.6","0.6","0.8925767671232873","0.8492169287671225","0.8163860465753422","0.8017231917808226","0.8092768575342474","0.878052","0.97338","1.064219","1.121183","1.1765498","0.9746379","1.1733676","1.207348","1.265348"
"INTL.4006-8-MSR-MMTCD.A","        Montserrat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01688","0.01937","0.01937","0.01937","0.0194","0.02098","0.02204","0.02518","0.02834","0.02835","0.03779","0.03466","0.04137","0.04138","0.0414","0.0477","0.0445","0.04767","0.05083","0.05083","0.05402","0.05402","0.05403","0.06036","0.06671","0.06989","0.07625","0.08301999987383185","0.09267","0.0832409575569","0.0834576818315167","0.044809105555090524","0.04359070622035649","0.05511094942622415","0.05110051752732631","0.059137","0.033757","0.02994208158505606","0.03348678157809192","0.025","0.024","0.025","0.025","0.024"
"INTL.4006-8-MAR-MMTCD.A","        Morocco","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.65159","12","12","13","12","13","14","13","14","15","16","16","18","19","21","19","19","19","19","22","21","21","21","22","21","22","23","20.515845680618668","25","30","36","38.564424029201184","37.08083990531179","39.457832688610765","37.70656547298655","37.791086","37.96508","40.268148","39.481703","39.7868906","34.7215264","39.0013786","40.048858","39.32901"
"INTL.4006-8-MOZ-MMTCD.A","        Mozambique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88754","1.6","1.9","1.9","1.7","1.9","1","1","1.5","1.2","1","1","1","1","1","1.1","1.1","1.1","1.1","1.2","1.2","1.4","1.6","1.7","2","2","2","2.017541661094927","2","2.2","2.4","2.702358838141089","2.530660707376576","3.035432971280615","3.2928732749201797","3.836411","6.163848","6.851814257254127","5.201146","5.0699819","4.3404484","5.7613614","6.257016","6.244"
"INTL.4006-8-NAM-MMTCD.A","        Namibia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","2.4","1.2","1.1","1.3","1.3","1.3","1.4","1.4","1.5","1.7","1.8","2.2","2.2","2.4","2.6","2.6","2.8","2.9771552590743333","3.1","3.2","3.1","3.14013294331135","3.09347510586131","3.446878399780546","3.627482342490914","3.97133","3.94158","3.868697795956499","3.8602024279682396","3.7119423","3.347786","3.425786","3.317819","3.412"
